"DATA_YEAR","OFFENDER_ID","INCIDENT_ID","OFFENDER_SEQ_NUM","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2020,147830348,130222954,2,5,18,"M",2,,18,0
2020,147830346,130222954,1,5,13,"M",2,,13,0
2020,147827994,130222968,0,,,"",,,,
2020,147830370,130220085,1,5,19,"M",1,2,19,0
2020,147830385,130220098,1,5,46,"M",1,,46,0
2020,147830470,130223029,1,5,34,"M",2,2,34,0
2020,147828063,130220200,0,,,"",,,,
2020,147828272,130220409,0,,,"",,,,
2020,147830879,130223273,1,5,22,"M",1,2,22,0
2020,147830891,130220548,1,5,30,"M",1,2,30,0
2020,147830915,130220572,1,5,30,"M",2,2,30,0
2020,147830939,130220588,1,5,54,"F",2,2,54,0
2020,147828427,130220604,0,,,"",,,,
2020,147828440,130220641,1,5,32,"M",1,2,32,0
2020,147828489,130223417,1,5,48,"M",1,,48,0
2020,147828557,130223449,1,4,,"U",0,,,
2020,147814151,130209594,1,5,46,"F",2,2,46,0
2020,147814193,130215684,0,,,"",,,,
2020,147814198,130215690,1,5,20,"F",1,2,20,0
2020,147814329,130215810,1,5,26,"M",2,2,26,0
2020,147820760,130215897,1,5,20,"F",2,2,20,0
2020,147814404,130209798,2,5,19,"M",2,2,19,0
2020,147814401,130209798,1,5,19,"M",2,2,19,0
2020,147820692,130215911,1,5,51,"M",1,2,51,0
2020,147820949,130209918,0,,,"",,,,
2020,147820984,130216081,1,5,36,"M",2,2,36,0
2020,147821055,130216137,1,5,28,"M",1,3,28,0
2020,147821050,130216141,1,4,,"F",1,2,,
2020,147821060,130210010,1,4,,"M",0,,,
2020,147814657,130216155,1,5,38,"F",1,2,38,0
2020,147821110,130216201,0,,,"",,,,
2020,147814735,130210102,2,5,37,"F",1,2,37,0
2020,147821177,130210102,1,5,52,"M",1,2,52,0
2020,147814808,130216341,0,,,"",,,,
2020,147821296,130216354,0,,,"",,,,
2020,147814867,130210223,1,5,21,"M",2,2,21,0
2020,147821410,130210267,1,5,43,"M",2,2,43,0
2020,147814962,130210298,1,5,24,"M",2,2,24,0
2020,147824997,130216546,1,5,96,"M",2,,96,0
2020,147821520,130210345,0,,,"",,,,
2020,147821541,130216602,1,5,23,"M",2,2,23,0
2020,147825061,130216607,0,,,"",,,,
2020,147825045,130210374,0,,,"",,,,
2020,147825170,130216727,2,4,,"F",0,,,
2020,147821697,130216727,1,5,42,"M",1,,42,0
2020,147825182,130216748,0,,,"",,,,
2020,147825200,130216758,1,5,45,"F",1,2,45,0
2020,147821968,130216982,1,5,59,"M",1,,59,0
2020,147825362,130217010,1,5,39,"M",2,2,39,0
2020,147825372,130217021,2,5,41,"M",1,,41,0
2020,147825371,130217021,1,5,19,"M",1,,19,0
2020,147822103,130210693,1,5,22,"M",2,2,22,0
2020,147825427,130217093,0,,,"",,,,
2020,147822197,130210767,1,4,,"F",1,2,,
2020,147825488,130210776,0,,,"",,,,
2020,147822342,130217314,1,5,51,"M",1,2,51,0
2020,147822361,130210882,1,5,28,"M",1,,28,0
2020,147825615,130210888,0,,,"",,,,
2020,147822377,130217344,1,5,24,"M",2,,24,0
2020,147825689,130210950,0,,,"",,,,
2020,147822507,130217481,1,5,36,"M",2,,36,0
2020,147825885,130217610,1,5,22,"M",1,2,22,0
2020,147825928,130217647,0,,,"",,,,
2020,147822726,130217675,0,,,"",,,,
2020,147822733,130221165,1,5,37,"M",1,,37,0
2020,147826043,130217769,2,5,29,"M",1,2,29,0
2020,147826042,130217769,1,5,30,"M",1,2,30,0
2020,147826062,130221245,1,5,50,"F",1,2,50,0
2020,147826064,130221245,2,5,27,"F",1,2,27,0
2020,147823016,130217932,0,,,"",,,,
2020,147823157,130221441,1,5,47,"F",1,2,47,0
2020,147826297,130218075,1,5,28,"F",1,,28,0
2020,147826314,130221475,1,5,27,"M",1,2,27,0
2020,147826411,130221567,1,5,31,"M",1,,31,0
2020,147823339,130218217,0,,,"",,,,
2020,147823371,130221584,1,5,37,"M",1,,37,0
2020,147826432,130218254,1,5,19,"M",1,,19,0
2020,147826458,130218278,1,5,53,"M",1,,53,0
2020,147826466,130221614,1,5,21,"M",1,2,21,0
2020,147826584,130218399,1,5,24,"F",2,2,24,0
2020,147826633,130221759,1,5,39,"M",1,2,39,0
2020,147826768,130221878,1,5,27,"M",1,2,27,0
2020,147823775,130218629,2,5,23,"F",1,2,23,0
2020,147823774,130218629,1,5,22,"M",1,2,22,0
2020,147826840,130218701,0,,,"",,,,
2020,147823872,130218706,1,5,78,"M",1,,78,0
2020,147823885,130218720,0,,,"",,,,
2020,147826869,130218753,1,5,23,"M",1,,23,0
2020,147823925,130218767,1,5,39,"F",1,,39,0
2020,147826883,130218777,0,,,"",,,,
2020,147823996,130222028,0,,,"",,,,
2020,147824086,130218903,1,4,,"F",2,,,
2020,147827009,130218917,1,5,27,"M",1,,27,0
2020,147824110,130218929,2,5,41,"M",1,,41,0
2020,147824109,130218929,1,5,38,"F",1,,38,0
2020,147824159,130218978,1,4,,"M",1,,,
2020,147824191,130219016,0,,,"",,,,
2020,147827138,130222223,1,5,36,"M",1,2,36,0
2020,147824289,130219081,1,5,38,"M",1,2,38,0
2020,147824290,130219081,2,5,50,"M",1,2,50,0
2020,147824376,130219184,0,,,"",,,,
2020,147824465,130219253,1,4,,"U",0,,,
2020,147824481,130222354,1,5,32,"M",1,2,32,0
2020,147827329,130219306,1,5,28,"F",1,2,28,0
2020,147824530,130219306,2,5,36,"M",1,2,36,0
2020,147824534,130219306,3,5,28,"M",1,2,28,0
2020,147824714,130222514,1,5,32,"F",1,,32,0
2020,147824880,130219629,1,5,23,"M",1,2,23,0
2020,147830001,130219761,0,,,"",,,,
2020,147830038,130219775,1,5,21,"M",1,2,21,0
2020,147827829,130219907,1,5,15,"M",0,3,15,0
2020,147827879,130219940,1,5,16,"M",1,2,16,0
2020,147827947,130220035,0,,,"",,,,
2020,147827972,130222945,1,5,40,"F",2,2,40,0
2020,147827986,130220065,1,5,31,"F",1,2,31,0
2020,147828005,130220094,1,5,35,"M",1,2,35,0
2020,147830595,130223108,0,,,"",,,,
2020,147828177,130220293,1,5,44,"M",1,,44,0
2020,147828183,130220298,1,5,47,"M",1,2,47,0
2020,147828276,130220412,1,5,38,"F",1,2,38,0
2020,147830737,130220417,1,5,67,"F",1,2,67,0
2020,147828292,130223207,1,5,22,"F",1,2,22,0
2020,147830782,130220462,1,5,51,"M",1,2,51,0
2020,147830793,130220468,0,,,"",,,,
2020,147828327,130223235,1,5,42,"M",2,,42,0
2020,147830905,130223310,1,5,31,"M",1,2,31,0
2020,147830920,130220574,1,5,23,"M",0,1,23,0
2020,147828405,130220574,2,4,,"M",0,1,,
2020,147828422,130220599,1,5,32,"F",1,,32,0
2020,147831021,130223378,0,,,"",,,,
2020,147828490,130220667,0,,,"",,,,
2020,147828520,130223415,1,5,19,"M",1,2,19,0
2020,147831098,130223431,0,,,"",,,,
2020,147828559,130220766,1,5,18,"M",1,,18,0
2020,147831182,130220800,1,5,44,"M",2,,44,0
2020,147831199,130220824,1,5,24,"F",8,,24,0
2020,147831220,130223509,1,5,75,"M",1,2,75,0
2020,151406705,133242899,2,5,25,"F",2,3,20,30
2020,151406704,133242899,1,5,27,"F",2,2,27,0
2020,151410442,133242909,1,4,,"U",0,3,,
2020,151406733,133242921,1,4,,"U",0,3,,
2020,151406745,133238015,1,5,25,"M",1,2,25,0
2020,151406755,133238021,1,4,,"U",0,3,,
2020,151406759,133238024,1,5,38,"M",1,1,38,0
2020,151406784,133238038,1,5,50,"M",2,2,50,0
2020,151406787,133242966,1,4,,"U",0,3,,
2020,151406837,133238065,1,4,,"U",0,3,,
2020,151410514,133243023,1,4,,"U",0,3,,
2020,151406860,133243031,1,4,,"U",0,3,,
2020,151410555,133238105,1,5,41,"F",2,2,41,0
2020,151410573,133238122,1,5,32,"M",1,2,32,0
2020,151406937,133238146,2,4,,"F",2,3,,
2020,151406935,133238146,1,4,,"M",2,3,,
2020,151406944,133238158,1,4,,"U",0,3,,
2020,151406990,133238190,1,5,22,"M",2,2,22,0
2020,151407001,133238206,1,5,23,"M",2,2,23,0
2020,151407021,133238220,1,5,38,"M",2,2,38,0
2020,151410679,133243179,1,5,34,"M",1,2,34,0
2020,151407110,133243253,1,4,,"U",0,3,,
2020,151407119,133238274,1,5,18,"F",2,2,18,0
2020,151410771,133238291,1,5,29,"M",2,2,29,0
2020,151407162,133243307,1,4,,"U",0,3,,
2020,147831256,130220857,1,5,39,"M",1,2,39,0
2020,147831265,130223530,1,5,46,"M",2,2,46,0
2020,147831258,130220859,1,5,78,"M",1,2,78,0
2020,147831274,130220871,1,5,22,"M",1,,22,0
2020,147831291,130220882,0,,,"",,,,
2020,147824507,130219273,1,5,34,"F",2,2,34,0
2020,147824505,130222373,1,5,37,"M",2,2,37,0
2020,147824540,130219307,1,5,18,"M",1,3,18,0
2020,147824614,130222432,1,5,53,"M",1,2,53,0
2020,147824693,130222497,1,4,,"M",2,2,,
2020,147824767,130219531,1,5,52,"M",2,2,52,0
2020,147824793,130222565,0,,,"",,,,
2020,147827537,130219548,1,5,24,"F",2,2,24,0
2020,147827560,130219572,2,5,16,"M",1,,16,0
2020,147824819,130219572,3,5,40,"F",1,,40,0
2020,147827558,130219572,1,5,40,"M",1,,40,0
2020,147824827,130219584,1,5,24,"M",2,2,24,0
2020,147824830,130219599,1,5,50,"M",1,,50,0
2020,147824930,130219688,1,5,16,"M",0,,16,0
2020,147824946,130219700,0,,,"",,,,
2020,147827673,130222684,1,5,45,"F",1,2,45,0
2020,147830029,130222731,1,5,16,"M",2,2,16,0
2020,147830061,130219809,1,5,51,"M",1,2,51,0
2020,147827756,130219825,1,5,32,"M",1,,32,0
2020,147827769,130219837,1,5,21,"M",1,2,21,0
2020,147830090,130219837,2,5,19,"F",1,2,19,0
2020,147827775,130219874,0,,,"",,,,
2020,147827840,130222813,1,5,20,"F",1,1,20,0
2020,147830260,130222902,1,5,14,"M",1,2,14,0
2020,147830297,130220031,0,,,"",,,,
2020,147830315,130220046,0,,,"",,,,
2020,147830345,130222948,1,5,34,"M",1,2,34,0
2020,147827992,130220076,0,,,"",,,,
2020,147830372,130220087,1,5,40,"M",1,2,40,0
2020,147830373,130220087,2,5,55,"M",1,2,55,0
2020,147828012,130220103,1,5,38,"M",1,2,38,0
2020,147828067,130223024,1,5,58,"M",2,2,58,0
2020,147828081,130220174,0,,,"",,,,
2020,147830561,130220254,1,5,32,"M",1,2,32,0
2020,147830634,130220307,1,5,36,"M",1,,36,0
2020,147830676,130223174,1,5,68,"M",1,2,68,0
2020,147831011,130220647,0,,,"",,,,
2020,147831027,130223393,0,,,"",,,,
2020,147828540,130223444,1,5,42,"M",1,,42,0
2020,147831193,130223492,2,5,28,"F",1,,28,0
2020,147831192,130223492,1,5,26,"M",1,,26,0
2020,147831233,130220840,1,4,,"U",0,,,
2020,147828640,130220845,1,5,35,"M",1,2,35,0
2020,147831243,130223525,0,,,"",,,,
2020,147820975,130209956,1,5,33,"M",1,2,33,0
2020,147814577,130209965,1,5,33,"F",1,,33,0
2020,147814828,130210187,0,,,"",,,,
2020,147821402,130216453,1,5,33,"F",2,2,33,0
2020,147821489,130216545,0,,,"",,,,
2020,147821526,130216571,0,,,"",,,,
2020,147821507,130216582,1,4,,"M",1,,,
2020,147825068,130210380,1,5,37,"F",1,2,37,0
2020,147825154,130216717,1,5,31,"M",1,2,31,0
2020,147821652,130216718,1,5,20,"M",2,2,20,0
2020,147821750,130216784,1,5,70,"M",1,2,70,0
2020,147825233,130216807,0,,,"",,,,
2020,147821880,130216907,2,4,,"M",1,,,
2020,147821874,130216907,1,5,30,"F",1,2,30,0
2020,147825315,130216924,1,5,25,"M",1,,25,0
2020,147821964,130216981,1,5,34,"M",1,2,34,0
2020,147821980,130216992,0,,,"",,,,
2020,147821996,130217008,1,5,41,"F",2,2,41,0
2020,147822080,130217073,1,5,17,"M",1,2,17,0
2020,147822110,130217085,1,5,26,"M",1,2,26,0
2020,147822201,130210783,1,5,28,"M",2,2,28,0
2020,147825502,130217197,1,5,34,"F",2,,34,0
2020,147822236,130217210,1,5,28,"M",1,2,28,0
2020,147822391,130217357,1,5,79,"M",1,,79,0
2020,147825633,130210906,1,4,,"M",0,,,
2020,147825670,130217415,1,5,36,"M",2,,36,0
2020,147825725,130210979,1,5,26,"M",1,2,26,0
2020,147822568,130217534,0,,,"",,,,
2020,147822553,130211041,1,5,33,"M",1,2,33,0
2020,147822574,130217547,1,5,62,"M",1,,62,0
2020,147822620,130211082,1,5,26,"F",2,,26,0
2020,147825848,130217579,0,,,"",,,,
2020,147822681,130221122,0,,,"",,,,
2020,147822767,130221185,8,5,26,"M",1,,26,0
2020,147822753,130221185,1,5,47,"M",1,,47,0
2020,147822760,130221185,5,5,46,"F",1,,46,0
2020,147822759,130221185,3,5,38,"M",1,,38,0
2020,147822774,130221185,10,5,44,"M",1,,44,0
2020,147822754,130221185,2,5,23,"M",1,,23,0
2020,147825988,130221185,6,5,41,"F",1,,41,0
2020,147822775,130221185,11,5,48,"M",1,,48,0
2020,147822773,130221185,9,5,53,"M",1,,53,0
2020,147825987,130221185,4,5,48,"M",1,,48,0
2020,147822761,130221185,7,5,53,"M",1,,53,0
2020,147826002,130221196,1,5,34,"M",1,2,34,0
2020,147822813,130217744,1,5,32,"M",1,2,32,0
2020,147822821,130221223,1,5,17,"F",1,,17,0
2020,147822826,130221232,1,5,23,"M",1,2,23,0
2020,147826187,130217919,1,5,24,"F",1,2,24,0
2020,147823017,130221386,0,,,"",,,,
2020,147823082,130217969,1,5,54,"M",1,,54,0
2020,147826241,130221409,1,5,31,"M",1,2,31,0
2020,147823123,130221417,1,5,28,"M",1,,28,0
2020,147823133,130218015,0,,,"",,,,
2020,147823140,130218037,1,5,31,"M",1,2,31,0
2020,147826307,130218083,1,5,46,"F",1,2,46,0
2020,147826313,130218091,1,5,36,"M",1,2,36,0
2020,147823322,130218199,1,5,31,"F",1,,31,0
2020,147826397,130218199,2,5,31,"M",1,,31,0
2020,147823374,130218250,1,5,29,"M",2,2,29,0
2020,147826452,130221604,1,5,32,"F",1,,32,0
2020,147826454,130221604,2,5,31,"M",1,,31,0
2020,147826462,130218276,0,,,"",,,,
2020,147823543,130221720,1,5,45,"M",1,2,45,0
2020,147823583,130218449,1,5,36,"M",1,,36,0
2020,147823648,130221807,1,5,27,"M",1,2,27,0
2020,147826705,130218535,1,5,45,"M",1,,45,0
2020,147823733,130221868,1,5,42,"M",1,,42,0
2020,147823863,130221952,1,5,56,"M",1,,56,0
2020,147826854,130218725,1,5,27,"M",1,,27,0
2020,147823893,130218733,1,5,41,"M",1,2,41,0
2020,147826863,130218739,1,5,21,"M",2,,21,0
2020,147823935,130221988,0,,,"",,,,
2020,147826888,130218782,1,5,17,"F",1,,17,0
2020,147823961,130218794,1,5,36,"M",1,2,36,0
2020,147823989,130218819,1,5,16,"M",2,,16,0
2020,147826946,130218831,1,5,54,"M",1,2,54,0
2020,147826986,130218887,1,5,51,"F",1,2,51,0
2020,147827068,130222142,1,5,32,"M",2,2,32,0
2020,147824173,130219005,0,,,"",,,,
2020,147827114,130222194,1,5,44,"M",1,2,44,0
2020,147824249,130219070,0,,,"",,,,
2020,147824342,130219142,1,5,56,"M",2,2,56,0
2020,147827266,130219195,1,5,34,"F",1,,34,0
2020,147827267,130222333,1,5,32,"M",2,2,32,0
2020,147824489,130219270,1,4,,"U",0,,,
2020,147827457,130222485,0,,,"",,,,
2020,147824692,130222501,1,5,28,"M",1,2,28,0
2020,147824788,130222562,1,4,,"U",0,3,,
2020,147824910,130219661,1,5,38,"F",1,2,38,0
2020,147827621,130219666,0,,,"",,,,
2020,147829978,130219724,0,,,"",,,,
2020,147827702,130219759,1,5,38,"M",1,,38,0
2020,147830068,130222755,1,5,31,"M",1,2,31,0
2020,147827809,130222791,1,5,47,"M",1,,47,0
2020,147830185,130222858,1,5,33,"M",1,2,33,0
2020,147827980,130220062,1,5,25,"M",1,,25,0
2020,147830349,130220067,1,5,37,"M",1,2,37,0
2020,147830359,130220077,1,5,19,"M",1,2,19,0
2020,147830365,130220077,3,5,20,"M",2,2,20,0
2020,147830363,130220077,2,5,23,"M",2,2,23,0
2020,147830376,130220092,2,5,27,"F",1,2,27,0
2020,147830375,130220092,1,5,19,"F",1,2,19,0
2020,147830398,130222979,0,,,"",,,,
2020,147828040,130222998,0,,,"",,,,
2020,147830488,130220186,1,5,29,"F",1,2,29,0
2020,147830491,130220186,2,5,38,"M",1,2,38,0
2020,147828155,130223103,1,5,47,"M",2,2,47,0
2020,147830584,130220270,1,5,39,"F",1,2,39,0
2020,147828203,130220317,1,4,,"M",1,,,
2020,147828232,130223169,2,5,49,"M",1,,49,0
2020,147828230,130223169,1,5,40,"M",1,,40,0
2020,147830675,130223169,3,5,64,"M",1,,64,0
2020,147828236,130220354,0,,,"",,,,
2020,147828273,130220408,0,,,"",,,,
2020,147830721,130223194,1,4,,"M",1,2,,
2020,147828453,130223373,1,5,62,"M",1,2,62,0
2020,147831047,130220708,0,,,"",,,,
2020,147831115,130223434,1,5,29,"M",1,,29,0
2020,147828515,130223448,0,,,"",,,,
2020,147828576,130220773,1,5,39,"M",1,2,39,0
2020,147814053,130215568,1,5,59,"F",2,,59,0
2020,147814358,130215845,1,5,31,"M",2,2,31,0
2020,147814363,130209789,1,5,58,"F",1,,58,0
2020,147814425,130215935,2,5,49,"M",2,2,49,0
2020,147814424,130215935,1,5,45,"M",2,2,45,0
2020,147820862,130215974,0,,,"",,,,
2020,147814483,130215998,2,5,27,"F",1,2,27,0
2020,147814486,130215998,3,5,30,"M",1,2,30,0
2020,147814481,130215998,1,5,40,"M",1,2,40,0
2020,147814502,130216007,2,5,43,"M",1,,43,0
2020,147814501,130216007,1,5,68,"M",1,,68,0
2020,147820959,130216073,1,5,13,"M",0,,13,0
2020,147821180,130216258,1,5,8,"M",2,2,8,0
2020,147814770,130216289,1,5,37,"M",1,,37,0
2020,147821196,130210138,1,5,22,"F",2,2,22,0
2020,147814787,130216305,1,5,49,"F",2,2,49,0
2020,147821247,130216305,2,5,22,"F",2,,22,0
2020,147814809,130210168,1,5,58,"F",1,2,58,0
2020,147814857,130216380,0,,,"",,,,
2020,147814933,130216473,1,5,47,"M",1,2,47,0
2020,147821426,130216479,1,5,40,"M",2,2,40,0
2020,147821446,130216494,1,5,21,"M",2,2,21,0
2020,147821658,130210445,0,,,"",,,,
2020,147821788,130216816,0,,,"",,,,
2020,147821821,130216860,0,,,"",,,,
2020,147821876,130216903,0,,,"",,,,
2020,147821902,130216926,0,,,"",,,,
2020,147821925,130216945,1,5,28,"M",2,2,28,0
2020,147822090,130210688,0,,,"",,,,
2020,147822126,130210708,1,5,54,"F",1,3,54,0
2020,147822131,130210733,1,5,24,"M",1,2,24,0
2020,147822154,130217138,1,5,54,"M",2,2,54,0
2020,147822221,130217195,2,5,23,"M",1,2,23,0
2020,147825493,130217195,1,5,20,"M",1,2,20,0
2020,147822466,130217443,0,,,"",,,,
2020,147822491,130210980,2,5,51,"M",1,,51,0
2020,147825724,130210980,1,5,39,"F",1,,39,0
2020,147825749,130210996,1,5,54,"M",1,2,54,0
2020,147825752,130217490,0,,,"",,,,
2020,147825845,130217574,1,5,46,"M",1,2,46,0
2020,147825908,130217621,1,5,30,"M",1,2,30,0
2020,147822694,130221138,1,4,,"F",1,,,
2020,147825936,130221143,1,5,28,"M",1,2,28,0
2020,147822704,130217669,1,5,20,"M",1,,20,0
2020,147825965,130217686,1,4,,"M",1,,,
2020,147825952,130221162,1,5,33,"F",1,2,33,0
2020,147826073,130221259,1,5,34,"M",1,,34,0
2020,147822902,130221274,1,5,31,"M",1,2,31,0
2020,147826194,130217951,1,5,29,"F",1,2,29,0
2020,147823187,130221466,2,5,38,"F",1,,38,0
2020,147826300,130221466,1,5,37,"M",1,,37,0
2020,147823212,130218106,0,,,"",,,,
2020,147826338,130218116,1,5,54,"F",1,2,54,0
2020,147826371,130221519,1,5,30,"M",1,2,30,0
2020,147823282,130218167,0,,,"",,,,
2020,147823407,130218285,0,,,"",,,,
2020,147826526,130221642,0,,,"",,,,
2020,147826549,130221685,0,,,"",,,,
2020,147823603,130218483,1,5,31,"M",1,,31,0
2020,147823618,130218489,1,5,19,"M",1,3,19,0
2020,147823809,130218661,1,4,,"U",0,,,
2020,147823901,130218741,0,,,"",,,,
2020,147826868,130218744,1,5,43,"M",2,2,43,0
2020,147824128,130222118,1,5,52,"M",2,,52,0
2020,147827126,130219039,1,5,35,"F",2,2,35,0
2020,147827173,130219066,1,5,43,"M",2,2,43,0
2020,147824279,130219089,1,4,,"U",0,3,,
2020,147824383,130222308,1,5,35,"M",2,2,35,0
2020,147824401,130219226,0,,,"",,,,
2020,147824470,130222367,1,4,,"U",0,,,
2020,147827393,130219387,0,,,"",,,,
2020,147827398,130219390,1,5,29,"M",1,,29,0
2020,147824621,130219393,1,5,27,"M",1,,27,0
2020,147824700,130222493,1,4,,"U",0,3,,
2020,147827501,130219500,1,5,26,"M",1,2,26,0
2020,147827561,130222579,1,5,40,"M",2,2,40,0
2020,147824939,130222666,1,5,47,"M",1,2,47,0
2020,147827757,130219824,1,5,59,"M",1,2,59,0
2020,147830080,130222770,1,5,16,"M",1,,16,0
2020,147827816,130219857,1,5,46,"M",1,2,46,0
2020,147830135,130219880,1,5,22,"F",1,2,22,0
2020,147830198,130219932,1,5,32,"F",1,,32,0
2020,147827895,130222873,1,5,47,"F",1,2,47,0
2020,147830253,130222896,1,5,19,"M",2,2,19,0
2020,147830261,130219997,2,5,28,"M",1,2,28,0
2020,147827928,130219997,1,5,41,"F",1,2,41,0
2020,147827934,130220021,2,5,30,"F",1,2,30,0
2020,147830279,130220021,1,5,50,"M",1,2,50,0
2020,147827990,130220066,1,5,36,"F",2,2,36,0
2020,147830402,130222982,1,5,30,"F",1,2,30,0
2020,147828036,130222993,1,5,14,"M",1,2,14,0
2020,147828051,130223006,1,5,27,"M",2,2,27,0
2020,147830475,130220178,0,,,"",,,,
2020,147830520,130223069,1,5,48,"M",1,2,48,0
2020,147830557,130223091,1,5,34,"M",2,2,34,0
2020,147830562,130223091,2,5,29,"F",2,2,29,0
2020,147828150,130223102,1,5,23,"M",2,2,23,0
2020,147828174,130220288,2,5,25,"M",1,2,25,0
2020,147828173,130220288,1,5,28,"F",1,2,28,0
2020,147830760,130220439,0,,,"",,,,
2020,147830777,130220457,1,5,40,"M",1,1,40,0
2020,147830798,130220474,1,5,36,"M",1,2,36,0
2020,147828352,130220515,1,5,26,"M",1,2,26,0
2020,147831052,130220700,0,,,"",,,,
2020,147828555,130220750,1,5,41,"M",1,2,41,0
2020,147831170,130223480,1,5,38,"M",2,2,38,0
2020,147820716,130215846,1,5,41,"F",2,2,41,0
2020,147814325,130209760,1,5,34,"M",1,,34,0
2020,147820764,130215907,1,5,26,"M",2,2,26,0
2020,147820814,130215947,1,5,33,"M",2,2,33,0
2020,147814451,130215954,0,,,"",,,,
2020,147814532,130216028,1,5,37,"M",1,2,37,0
2020,147820937,130216041,1,5,41,"F",1,,41,0
2020,147821114,130216189,1,5,21,"M",1,2,21,0
2020,147821167,130216247,0,,,"",,,,
2020,147821216,130210127,1,5,38,"M",2,2,38,0
2020,147824994,130216529,0,,,"",,,,
2020,147824995,130216554,1,5,61,"M",2,2,61,0
2020,147825026,130210348,1,5,17,"F",2,2,17,0
2020,147821542,130216604,1,5,55,"F",1,2,55,0
2020,147825071,130216616,0,,,"",,,,
2020,147825078,130210392,2,5,45,"M",2,2,45,0
2020,147821550,130210392,1,5,47,"F",2,2,47,0
2020,147821692,130216722,1,5,26,"M",2,2,26,0
2020,147821884,130216915,1,4,,"F",1,,,
2020,147825353,130210641,1,5,41,"M",1,,41,0
2020,147821999,130210641,2,5,19,"M",1,,19,0
2020,147822023,130210652,0,,,"",,,,
2020,147825397,130217076,1,5,31,"M",2,2,31,0
2020,147825485,130217174,1,5,47,"M",1,,47,0
2020,147822229,130210792,1,5,19,"M",2,2,19,0
2020,147822227,130210798,1,5,35,"M",1,2,35,0
2020,147825562,130217292,1,5,40,"F",1,2,40,0
2020,147825564,130217292,2,5,49,"M",1,2,49,0
2020,147825602,130217320,1,5,45,"M",1,,45,0
2020,147825638,130210908,1,5,29,"M",2,,29,0
2020,147825644,130217378,0,,,"",,,,
2020,147825652,130217384,1,4,,"M",2,,,
2020,147822502,130217476,1,5,30,"M",1,2,30,0
2020,147822523,130211008,1,4,,"M",2,,,
2020,147822535,130217506,1,5,30,"M",1,,30,0
2020,147822546,130211025,4,5,14,"M",0,,14,0
2020,147822544,130211025,2,5,20,"M",0,,20,0
2020,147822537,130211025,1,5,18,"M",0,,18,0
2020,147822545,130211025,3,5,19,"M",0,,19,0
2020,147825804,130217536,1,5,16,"M",2,,16,0
2020,147822581,130217546,1,4,,"M",1,,,
2020,147825814,130211068,0,,,"",,,,
2020,147822608,130211072,1,5,23,"M",1,2,23,0
2020,147825817,130211076,0,,,"",,,,
2020,147825953,130221156,1,5,16,"M",2,2,16,0
2020,147825996,130221194,0,,,"",,,,
2020,147822798,130217737,1,4,,"M",1,,,
2020,147826036,130221226,1,5,38,"M",1,2,38,0
2020,147822848,130217791,2,5,28,"M",2,2,28,0
2020,147822846,130217791,1,5,39,"M",1,2,39,0
2020,147822849,130217791,3,5,44,"F",1,2,44,0
2020,147823039,130217961,2,5,44,"M",1,,44,0
2020,147823020,130217961,1,5,31,"F",1,,31,0
2020,147823103,130218011,1,5,26,"M",1,2,26,0
2020,147826258,130218016,1,5,32,"M",1,2,32,0
2020,147826347,130221498,1,5,45,"M",1,2,45,0
2020,147823253,130218141,1,5,16,"M",1,2,16,0
2020,147823254,130218141,2,5,14,"M",1,,14,0
2020,147823313,130221546,1,5,60,"F",1,2,60,0
2020,147826393,130221550,0,,,"",,,,
2020,147826416,130218222,1,5,34,"F",1,,34,0
2020,147823343,130218222,2,5,45,"M",1,,45,0
2020,147823346,130221579,1,5,37,"M",1,2,37,0
2020,147826445,130218257,1,5,48,"M",1,2,48,0
2020,147823420,130221617,0,,,"",,,,
2020,147826518,130221640,0,,,"",,,,
2020,147826528,130218340,0,,,"",,,,
2020,147823474,130218354,1,5,30,"M",1,,30,0
2020,147826558,130218365,0,,,"",,,,
2020,147826594,130218425,1,5,55,"M",1,2,55,0
2020,147826676,130218503,1,5,43,"F",1,2,43,0
2020,147823647,130221806,1,5,54,"F",1,2,54,0
2020,147826695,130221812,0,,,"",,,,
2020,147823668,130218537,1,5,30,"M",1,2,30,0
2020,147823692,130218558,1,5,25,"F",1,,25,0
2020,147823725,130218589,2,5,28,"M",1,2,28,0
2020,147823723,130218589,1,5,26,"F",2,2,26,0
2020,147826752,130218595,1,5,26,"M",1,1,26,0
2020,147823816,130218666,1,5,33,"F",1,2,33,0
2020,147823823,130218675,1,5,22,"M",1,2,22,0
2020,147826816,130218683,1,5,43,"M",1,2,43,0
2020,147826857,130218731,1,5,42,"M",2,2,42,0
2020,147823917,130218755,1,5,23,"M",1,,23,0
2020,147823992,130222024,1,5,52,"M",2,,52,0
2020,147824008,130218828,4,5,15,"F",1,,15,0
2020,147824006,130218828,2,5,15,"F",1,,15,0
2020,147826944,130218828,5,5,17,"M",1,,17,0
2020,147824005,130218828,1,5,16,"M",1,,16,0
2020,147826947,130218828,7,5,14,"M",1,,14,0
2020,147826945,130218828,6,5,17,"M",1,,17,0
2020,147824007,130218828,3,5,13,"F",1,,13,0
2020,147824018,130218835,1,5,45,"F",1,,45,0
2020,147824046,130218865,1,5,41,"M",1,2,41,0
